Selected,Customer ID,Customer Name,Customer Class,Country,City,Currency ID,Terms,Customer Status,Sage Code,Customer Group,Category,Customer Region,Parent Code,Price Class ID,Price Class Name,Main A/CC Owner,Route Code,Route Name,Credit Limit,Rep Code,Sales Rep,Zone ID,Customer Zone,Address Line 1,Address Line 2,Address Line 3,Shipping Rule,Email,Statement Type,Business Account ID,Tax Registration ID,Statement cycle,Delivery
False,CUST100376,Gulf Energy Holdings Limited,KPDIST,KE,,KES,30DS,Active,24584,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3O,Upper Hill,"50,000.00",P505,Shirleen Chebet,Z003,Ngong,P.O. Box 61872 - 00200,"Geminia Insurance Plaza, 4Th Floor",,Back Order Allowed,lydiam@gulfenergy.co.ke; monica.some@gulfenergy.co.ke; info@gulfenergy.co.ke,Open Item,,P051830456H,MONTHLY,
False,CUST100377,Guru Nanak Hospital,KPHEALTH,KE,,KES,90DS,Active,3429,Kim-Fay Professional,,Nairobi West,,GURUNANAKH,Guru Nanak Hospital 3429,,1H,Ngara,"600,000.00",YVON,Yvonne Achieng,Z001,Westlands,P.O. BOX 33071,Muranga Road Opposite Park Road Hotel,,Back Order Allowed,info@gnrsh.co.ke,Open Item,,P000606360W,MONTHLY,
False,CUST100378,H H Prince Aga Khan Shia Imami Ismaili Council,KPRELGS,KE,,KES,30DS,Active,25127,Kim-Fay Professional,,Nairobi West,,HHPRINCEAG,H.H Prince Aga khan Shia Imami,,1F,Parklands,"200,000.00",P504,Diana Wendy,Z001,Westlands,44500-00100,5Th Parklands Avenue,,Back Order Allowed,jamathealth.nairobi@aku.edu,Open Item,,P051093365B,MONTHLY,
False,CUST100379,Hagon Restaurants,KPREST,KE,,KES,30D,Active,24595,Kim-Fay Professional,,Nairobi East,,HAGONRESTA,Hagon Restaurants,,4C,Thika Road,"100,000.00",P505,Shirleen Chebet,Z004,Thika,P.O Box 1271 - 00200,Garden Estate,,Back Order Allowed,info@hagonhotel.com,Open Item,,A001605182X,DAILY,
False,CUST100380,Halcyon Healthcare Ltd,KPHEALTH,KE,,KES,30D,Active,25118,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3C,Ngong Road,1.00,C967,Berna Piwang,Z003,Ngong,2489-00600,5Th Avenue Ngong rd,,Back Order Allowed,,Open Item,,P051794388A,MONTHLY,
False,CUST100382,Hamptons Hospital,KPHEALTH,KE,,KES,45DS,Active,24976,Kim-Fay Professional,,South Nyanza,,KPBASE,KP Base price,,7G,Kakamega,"200,000.00",BADDEBTPRO,Bad Debt Provision,Z007,Western A,121-50101,121 Hamptons Hospital Road,,Back Order Allowed,info@hamptonshospital.com,Open Item,,P051679042P,MONTHLY,
False,CUST100383,Hans Kenya Ltd,KPINDUSTRY,KE,,KES,CURRENT,Active,24287,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5A,Industrial Area,"20,000.00",P505,Shirleen Chebet,Z005,Mombasa Road,P.O. Box 47659 - 00100,Mogadishu Road,,Back Order Allowed,accounts@hanskenya.com; info@hanskenya.com,Open Item,,P051117005L,MONTHLY,
False,CUST100385,Harrow Investments Limited C/O Knight Frank Ke Ltd,KPPMGR,KE,,KES,60DS,Active,24916,Kim-Fay Professional,,Nairobi West,,KNIGHTFRAN,Knight Frank Services Ltd 3682,,1L,Gigiri,"400,000.00",P104,Irene Luketelo,Z001,Westlands,P.O.BOX 40519 - 00100,Eaton Place - Gigiri,,Back Order Allowed,rosemary.olimba@ke.knightfrank.com,Open Item,,P051101980P,MONTHLY,
False,CUST100386,Haru Restaurant Ltd,KPREST,KE,,KES,30D,Active,24888,Kim-Fay Professional,,Nairobi West,,HARURESTAU,Haru Restaurant,,3B,Karen,1.00,YVON,Yvonne Achieng,Z003,Ngong,"P.O.BOX 24168-00502, Nairobi","Karen Professional Centre, Karen Road",,Back Order Allowed,harukenya@hotmail.com,Open Item,,P051304333Q,MONTHLY,
False,CUST100387,Harvest Cleaning Company,KPCCLNRS,KE,,KES,CURRENT,Active,24945,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5P,Mombasa Road,1.00,P505,Shirleen Chebet,Z005,Mombasa Road,50912-00100,"Vision Plaza, 2Nd Floor Suite 1",,Back Order Allowed,accounts@harvestcleaning.co.ke,Open Item,,P051470466D,MONTHLY,
False,CUST100388,Heavy Engineering Ltd,KPINDUSTRY,KE,,KES,30D,Inactive,23694,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5P,Mombasa Road,2.00,YVON,Yvonne Achieng,Z005,Mombasa Road,P.O. Box 41437 - 00100 (GPO),Old Mombasa Road,,Back Order Allowed,info@heavyengineering.co.ke,Open Item,,P000612372R,MONTHLY,
False,CUST100389,Heineken East Africa Import Co Ltd,KPSERVICE,KE,,KES,30D,Active,24894,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1C,Lower Kabete,1.00,P504,Diana Wendy,Z001,Westlands,P.O.BOX 360-00606,"The Pavilion 1St Floor, Lower Kabete",,Back Order Allowed,martha.tatu@heineken.com,Open Item,,P051348603B,DAILY,
False,CUST100390,Hemingways Nairobi Ltd,KPHOTEL,KE,,KES,45DS,Active,23860,Kim-Fay Professional,,Nairobi West,,HEMINGWAYS,Hemingways Nairobi Ltd,,3B,Karen,0.00,P096,Doreen Mugwika,Z003,Ngong,P.O.Box 146-00502,Mbagathi Ridge -Karen,,Back Order Allowed,Oliver.Musoga@hemingwaysint.onmicrosoft.com,Open Item,,P051243934X,MONTHLY,
False,CUST100391,Hemingways Watamu,KPHOTEL,KE,,KES,45DS,Active,24774,Kim-Fay Professional,,Coast,,HEMINGWAYS,Hemingways Nairobi Ltd,,12A,Mombasa,"500,000.00",P096,Doreen Mugwika,Z012,Coast,P.O.BOX 267-80202,Mbagathi Ridge -Karen,,Back Order Allowed,grace.atieno@hemingways.co,Open Item,,P000619187M,MONTHLY,
False,CUST100392,Hemocue Kenya Ltd,KPSERVICE,KE,,KES,30D,Active,24299,Kim-Fay Professional,,Nairobi Central,,KPBASE,KP Base price,,3D,Community,1.00,P504,Diana Wendy,Z003,Ngong,P.O Box 19525 - 00202,12 Ralph Bunche Road,,Back Order Allowed,info@hemocuekenya.co.ke,Open Item,,P051173455X,MONTHLY,
False,CUST100393,Heritage Grill Ltd,KPREST,KE,,KES,30D,Inactive,24020,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,2A,CBD,"100,000.00",YVON,Yvonne Achieng,Z002,CBD,P.O.Box 2453-00100,Heritage Grill,,Back Order Allowed,heritagegrill78@gmail.com,Open Item,,,MONTHLY,
False,CUST100394,Heritage Super Store,KPDIST,KE,,KES,30DS,Active,24940,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5A,Industrial Area,"300,000.00",P193,June Chesire,Z005,Mombasa Road,P O BOX 104303-00100,"Industrial Area, Kampala Road",,Back Order Allowed,procurement@heritagesuperstore.co.ke,Open Item,,P051701799P,MONTHLY,
False,CUST100395,Hilton Nairobi Ltd,KPHOTEL,KE,,KES,30DS,Inactive,1124,Kim-Fay Professional,,Nairobi Central,,HILTONNAIR,Hilton Nairobi,,2A,CBD,"600,000.00",C967,Berna Piwang,Z002,CBD,P.O.BOX 30624 - 00100,Hilton Hotel,,Back Order Allowed,steven.kivutse@hilton.com,Open Item,,P051144019J,MONTHLY,
False,CUST100396,HM Clause Kenya Limited,KPAGRI,KE,,KES,CURRENT,Active,25239,Kim-Fay Professional,,Upper Mountain,,HMCLAUSEKE,HM Clause Kenya Ltd,,6E,Nanyuki,5.00,P489,John Kaguai,Z006,Mountain,P.O.BOX 854 - 10400,Turaco Farm Nanyuki Meru Road,,Back Order Allowed,weldon.torongei@hmclause.com,Open Item,,P051455059K,MONTHLY,
False,CUST100397,Horizons Office,KPSERVICE,KE,,KES,30DS,Active,23804,Kim-Fay Professional,,Nairobi West,,HORIZONSOF,Horizons office,,3M,Kilimani,"3,000,000.00",C967,Berna Piwang,Z003,Ngong,The Address,"Muthangari Drive ,Off Waiyaki Rd. Westlands",,Back Order Allowed,mabel@horizonsoffices.com,Open Item,,P051243765E,MONTHLY,
False,CUST100398,Hotel Monarch Ltd,KPHOTEL,KE,,KES,30DS,Active,24108,Kim-Fay Professional,,Nairobi West,,HOTELMONAR,Hotel Monarch ltd,,3C,Ngong Road,"100,000.00",P193,June Chesire,Z003,Ngong,P.O. Box 46460 - 00100,"Rose Avenue, Nairobi",,Back Order Allowed,accounts@monarchhotelskenya.com,Open Item,,P051388832M,MONTHLY,
False,CUST100399,Hotel Nokras (K) Ltd,KPHOTEL,KE,,KES,30DS,Active,24675,Kim-Fay Professional,,Upper Mountain,,HOTELNORKA,Hotel Norkas (K) ltd,,6B,Murang'a,"300,000.00",P489,John Kaguai,Z006,Mountain,P.O Box 990 - 00600,Muranga Town,,Back Order Allowed,info@hotelnokras.co.ke,Open Item,,P051390545X,MONTHLY,
False,CUST100400,Hotel Pikadili Limited,KPHOTEL,KE,,KES,30D,Active,24967,Kim-Fay Professional,,Nairobi West,,HOTELPIKAD,Hotel pikadili,,9F,Homa Bay,1.00,P489,John Kaguai,Z009,Western C,P.O Box 12 - 40301,Along Kendu Bay,,Back Order Allowed,info@hotelpikadili.com,Open Item,,P051688802Z,MONTHLY,
False,CUST100401,Hotel Riverview Westlands Ltd,KPHOTEL,KE,,KES,30D,Active,24931,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,"100,000.00",C967,Berna Piwang,Z001,Westlands,40885-00100,Lantana Road,,Back Order Allowed,sales@hotelriverview.net,Open Item,,P051450453W,DAILY,
False,CUST100402,Hotel San Marino,KPREST,KE,,KES,30D,Active,24989,Kim-Fay Professional,,Eastern,,HOTELSANMA,Hotel San Marino,,10E,Kitui,2.00,P505,Shirleen Chebet,Z010,Eastern,1020-90200,Hotel San Marino Kitui Town,,Back Order Allowed,manager@hotelsanmarino.co.ke,Open Item,,P051625527I,MONTHLY,
False,CUST100403,Hotel Troy Ltd,KPHOTEL,KE,,KES,30D,Active,24636,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3B,Karen,1.00,P504,Diana Wendy,Z003,Ngong,P.O Box 15495 - 00509,Off Magadi Road,,Back Order Allowed,info@hotel-troy.com,Open Item,,P051376264L,MONTHLY,
False,CUST100404,House Of Waine,KPREST,KE,,KES,30D,Active,3638,Kim-Fay Professional,,Nairobi West,,HOUSEOFWAI,House of Waine 3638,,3B,Karen,"20,000.00",P504,Diana Wendy,Z003,Ngong,P O Box 25035 00603,,,Back Order Allowed,mail@houseofwaine.co.ke,Open Item,,P051133400C,MONTHLY,
False,CUST100405,Hurricane Services Kenya Ltd,KPCCLNRS,KE,,KES,45INV,Active,24895,Kim-Fay Professional,,Nairobi West,,HURRICANES,Hurricane Services Kenya ltd,,1D,Westlands,"3,000,000.00",C967,Berna Piwang,Z001,Westlands,Brookside Drive Muguga Green,House 331 Near safaricom HQ 3,,Back Order Allowed,jeremiah@hurricaneglobalfm.com,Open Item,,P051556450L,MONTHLY,
False,CUST100406,Huzefa Supplies Kenya Ltd,KPDIST,KE,,KES,45DS,Active,24231,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5D,JKIA,"250,000.00",P505,Shirleen Chebet,Z005,Mombasa Road,P.O Box 48004-00100,Paa Crescent,,Back Order Allowed,info@huzefasupplies.co.ke,Open Item,,,MONTHLY,
False,CUST100407,Hychem Hygiene And Healthcare Solutions Ltd,KPCCLNRS,KE,,KES,30D,Active,24820,Kim-Fay Professional,,Nairobi West,,HYCHEMHYGI,Hychem Hygiene and healthcare,,3B,Karen,2.00,C1262,Mercyline Kemunto,Z003,Ngong,P. O. Box 38363 - 00100,Karen End Passed The Hub On Your Way To Kikuyu,,Back Order Allowed,sales@hychemgroup.co.ke,Open Item,,P051470461Y,MONTHLY,
False,CUST100408,I & M Bank Ltd,KPBANK,KE,,KES,30DS,Active,24474,Kim-Fay Professional,,Nairobi Central,CUST100406,IMBANKLTD,I & M Bank ltd,Christine Cheptoo,2A,CBD,"400,000.00",P096,Doreen Mugwika,Z002,CBD,P.O Box 30238 - 00100,I&M Towers,,Back Order Allowed,SOngoro@imbank.co.ke,Open Item,,P000607839E,MONTHLY,
False,CUST100409,Ice Clean Care Ltd,KPCCLNRS,KE,,KES,45DS,Active,23582,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1B,Waiyaki Way,"3,200,000.00",C967,Berna Piwang,Z001,Westlands,,Waiyaki way,,Back Order Allowed,icecleancaregroupltd@gmail.com,Open Item,,P051609003B,MONTHLY,
False,CUST100410,Icea Lion G.I Co C/O Knight Frank Kenya Ltd,KPPMGR,KE,,KES,30DS,On Hold,25189,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1B,Waiyaki Way,"100,000.00",P104,Irene Luketelo,Z001,Westlands,,Waiyaki Way Icea Buliding,,Back Order Allowed,metusela.kibor@ke.knightfrank.com,Open Item,,P000609362E,MONTHLY,
False,CUST100411,Icolo Limited,KPSERVICE,KE,,KES,30D,Active,25006,Kim-Fay Professional,,Nairobi West,CUST103123,ICOLOLTD,Icolo Ltd,Ismael Hamisi,3B,Karen,1.00,P504,Diana Wendy,Z003,Ngong,P.O.BOX 1649 - 00502,Langata Soth Road Icolo After Tangaza college,,Back Order Allowed,mercy.kitur@icolo.io,Open Item,,P051539003C,MONTHLY,
False,CUST100412,ICRAF,KPNGO,KE,,KES,60DS,Active,2411,Kim-Fay Professional,,Nairobi West,,ICRAF,Icraf,,1L,Gigiri,"750,000.00",P193,June Chesire,Z001,Westlands,P.O.Box 36677,Gigiri  Next To Un Grounds,,Back Order Allowed,C.Koech@cifor-icraf.org; S.Mohono@cifor-icraf.org,Open Item,,P051093025Z,MONTHLY,
False,CUST100413,Ideal Sanitation,KPCCLNRS,KE,,KES,30DS,Active,24457,Kim-Fay Professional,,Nairobi East,,IDEALSANIT,Ideal Sanitation,,5A,Industrial Area,"100,000.00",P505,Shirleen Chebet,Z005,Mombasa Road,P.o. Box 51199-00200,Behind  Liberty Plaza,,Back Order Allowed,doreensimiyu2013@gmail.com,Open Item,,P051644233B,MONTHLY,
False,CUST100414,IFRC & Red Crescent Societies,KPNGO,KE,,KES,30D,Active,25108,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3M,Kilimani,1.00,P504,Diana Wendy,Z003,Ngong,P.O Box 41275 - 00100,"Woodlands Avenue,",,Back Order Allowed,caren.oyayo@ifrc.org,Open Item,,P051099363N,MONTHLY,
False,CUST100415,Ikm Place Ltd C/O Knight Frank Kenya Ltd,KPPMGR,KE,,KES,60DS,Active,3695,Kim-Fay Professional,,Nairobi West,,KNIGHTFRAN,Knight Frank Services Ltd 3682,,3D,Community,"400,000.00",P104,Irene Luketelo,Z003,Ngong,P O Box 39773 00623,4Th Ngong Avenue,,Back Order Allowed,Collins.Kimani@ke.knightfrank.com,Open Item,,P051154319N,MONTHLY,
False,CUST100416,ILRI,KPNGO,KE,,KES,60DS,Active,3461,Kim-Fay Professional,,Nairobi West,,ILRI3461,ILRI 3461,,1B,Waiyaki Way,"4,000,000.00",P193,June Chesire,Z001,Westlands,Naivasha road - Riruta,Uthiru,,Back Order Allowed,p.muema@cgiar.org,Open Item,,P051104412C,MONTHLY,
False,CUST100417,Impala Club,KPSERVICE,KE,,KES,30D,On Hold,3671,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3C,Ngong Road,"75,000.00",P096,Doreen Mugwika,Z003,Ngong,P O Box 41516 00100,,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST100418,Innovation Fitness Ltd,KPREST,KE,,KES,30D,Active,24643,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1B,Waiyaki Way,"20,000.00",C967,Berna Piwang,Z001,Westlands,P.O Box 104773 - 00101,Safaricom House Waiyaki Way,,Back Order Allowed,info@i-fitness.co.ke,Open Item,,P051328832G,MONTHLY,
False,CUST100419,Insta Products Epz Ltd,KPEPZ,KE,,KES,45DS,Active,25258,Kim-Fay Professional,,Nairobi East,,INSTAPRODU,Insta Products EPZ) ltd,,5Q,Athi River,"1,000,000.00",P104,Irene Luketelo,Z005,Mombasa Road,1231-00606,Athi River,,Back Order Allowed,margaretmwangi@instaproducts.co; peter.mwangi@instaproducts.co,Open Item,,P051149145B,MONTHLY,
False,CUST100420,Institute Of Advanced Technology,KPEDU,KE,,KES,30DS,Inactive,3785,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,4C,Thika Road,"60,000.00",YVON,Yvonne Achieng,Z004,Thika,P O Box 20653 00200,,,Back Order Allowed,totiebo@iat.ac.ke,Open Item,,P000605592E,MONTHLY,
False,CUST100421,International Aids Vaccine Initiative (Iavi),KPNGO,KE,,KES,30D,Active,23588,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1B,Waiyaki Way,"50,000.00",P505,Shirleen Chebet,Z001,Westlands,,Abc Place,,Back Order Allowed,fkemunto@iavi.org,Open Item,,P051152434M,MONTHLY,
False,CUST100422,International Bible Students Association,KPRELGS,KE,,KES,30DS,Active,3556,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,3M,Kilimani,"460,000.00",YVON,Yvonne Achieng,Z003,Ngong,"P.O.Box 21290,00605,",Elgeyo Marakwet Road,,Back Order Allowed,purchasing.ke@jw.org,Open Item,,P051091547S,MONTHLY,
False,CUST100423,Brandpack Distributors Limited,KPDIST,KE,,KES,60DS,Active,3691,Kim-Fay Professional,,Coast,,IBRANDS,International Brands Ltd,,12A,Mombasa,"2,000,000.00",P022,Lucy Rimberia,Z012,Coast,Mombasa,Rockwall Plaza Mkomani,,Back Order Allowed,ibl@africaonline.co.ke,Open Item,,P052053364X,MONTHLY,
False,CUST100424,International Centre For Tropical Agriculture-Ciat,KPNGO,KE,,KES,30D,Active,24495,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,4C,Thika Road,"50,000.00",P505,Shirleen Chebet,Z004,Thika,P.O Box 823 - 00621,Off Kasarani Road,,Back Order Allowed,ciatkenyainfo@cgiar.org,Open Item,,P051335450B,MONTHLY,
False,CUST100425,International House Ltd,KPPMGR,KE,,KES,30DS,Active,23685,Kim-Fay Professional,,Nairobi Central,,INTHOUSE,International house Ltd,,2A,CBD,"1,200,000.00",C967,Berna Piwang,Z002,CBD,P.O.Box 41931-00100,Mama Ngina Street,,Back Order Allowed,kimondowanjiku@ihlkenya.com,Open Item,,P000598217Y,MONTHLY,
False,CUST100426,International Peace Support Training Centre,KPGOVT,KE,,KES,60DS,Active,24274,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3B,Karen,"2,000,000.00",P096,Doreen Mugwika,Z003,Ngong,P.O Box 24232 - 00502,Westwood Park,,Back Order Allowed,hpssaccounts@hpss-ipstc.org,Open Item,,,MONTHLY,
False,CUST100427,International Potato Centre,KPNGO,KE,,KES,30DS,Active,24380,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1B,Waiyaki Way,"100,000.00",P193,June Chesire,Z001,Westlands,P.O. Box 25171-00603,Ilri Campus,,Back Order Allowed,j.njonjo@cgiar.org,Open Item,,P051099972U,MONTHLY,
False,CUST100428,International School Of Kenya,KPEDU,KE,,KES,60DS,Active,2200,Kim-Fay Professional,,Nairobi West,,ISK,International School of kenya,,1C,Lower Kabete,"600,000.00",YVON,Yvonne Achieng,Z001,Westlands,P. O. Box 14103,Kitisuru Kirwa Road,,Back Order Allowed,mjiwani@isk.ac.ke,Open Item,,P000609013N,MONTHLY,
False,CUST100429,Intertek International Ltd,KPSERVICE,KE,,KES,30D,Active,23330,Kim-Fay Professional,,Nairobi West,,INTERTEKIN,Intertek International Ltd,,1D,Westlands,"10,000.00",P505,Shirleen Chebet,Z001,Westlands,P O Box 696 00621,House Of Vanguard,,Back Order Allowed,sporah.njenga@intertek.com,Open Item,,P051138101M,MONTHLY,
False,CUST100430,Interveg Exports EPZ Limited,KPINDUSTRY,KE,,KES,30DS,Active,23488,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5C,Embakasi,"40,000.00",C967,Berna Piwang,Z005,Mombasa Road,Airport Rd,,,Back Order Allowed,sales@interveg.co.ke,Open Item,,P051975051Q,MONTHLY,
False,CUST100431,Inti By Jit Ltd,KPREST,KE,,KES,30DS,Active,24927,Kim-Fay Professional,,Nairobi West,,INTIBYJITM,INTI BY JIT MART,,1D,Westlands,"100,000.00",P505,Shirleen Chebet,Z001,Westlands,P.O. BOX 1250-00621,One Africa Place,,Back Order Allowed,trish.jitgroup@gmail.com,Open Item,,P051727118G,MONTHLY,
False,CUST100432,In-Vitro Diagnostics Ltd,KPHEALTH,KE,,KES,30D,Active,23593,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,1.00,P505,Shirleen Chebet,Z001,Westlands,,Plot Number 47 House Number 2,,Back Order Allowed,vitro@in-vitro.co.ke,Open Item,,P051217628D,MONTHLY,
False,CUST100433,IOM Kenya,KPNGO,KE,,KES,30DS,Active,24750,Kim-Fay Professional,,Nairobi West,,FAOSOMALIA,FAO SOMALIA,,1C,Lower Kabete,"60,000.00",P193,June Chesire,Z001,Westlands,P.O Box 55040 - 00200,Ngecha Road Campus Off Lower Kabete Road,,Back Order Allowed,mmuendi@iom.int,Open Item,,P051098386S,MONTHLY,
False,CUST100436,Iway Africa Kenya Ltd,KPSERVICE,KE,,KES,30D,Active,24719,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3O,Upper Hill,"30,000.00",P505,Shirleen Chebet,Z003,Ngong,P.O Box 63017 - 00200,"13Th Floor, Rahimtullah Towers",,Back Order Allowed,info-ke@iwayafrica.net,Open Item,,P051129542A,MONTHLY,
False,CUST100437,J.G Medical Clinic Ltd.,KPHEALTH,KE,,KES,30DS,Active,23611,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3C,Ngong Road,"50,000.00",P505,Shirleen Chebet,Z003,Ngong,,5Th Avenue Building,,Back Order Allowed,,Open Item,,P051175743A,MONTHLY,
False,CUST100438,Jacaranda Health Ltd,KPHEALTH,KE,,KES,60DS,Active,24698,Kim-Fay Professional,,Nairobi West,,JACARANDAH,Jacaranda Hotel Ltd 3613,,4D,Zimmerman,"1,200,000.00",C1262,Mercyline Kemunto,Z004,Thika,P.O Box 52595 - 00100,"Kiamumbi, Kahawa West",,Back Order Allowed,procurement@jacarandamaternity.co.ke,Open Item,,P051356725F,MONTHLY,
False,CUST100439,Jacaranda Hotel Ltd,KPHOTEL,KE,,KES,30DS,Active,3613,Kim-Fay Professional,,Nairobi West,,JACARANDAH,Jacaranda Hotel Ltd 3613,,1D,Westlands,"1,500,000.00",P096,Doreen Mugwika,Z001,Westlands,P O Box 14287,Westland Next To Sankara,,Back Order Allowed,john.gichuke@jacarandahotels.com,Open Item,,P000608207S,MONTHLY,
False,CUST100441,Jaet Enterprises Ltd,KPDIST,KE,,KES,30D,Active,24657,Kim-Fay Professional,,Nairobi East,,KPDISTRIB,KP Distributors,,5O,South B,1.00,P504,Diana Wendy,Z005,Mombasa Road,P O Box 50937 00100,South B,,Back Order Allowed,,Open Item,,A005534142O,MONTHLY,
False,CUST100442,Jakatut Giahafa Supermarket,KPEXP,SS,,USD,30D,Inactive,23621,Kim-Fay Professional,,Sudan,,KPBASE,KP Base price,,14D,Mauritius,0.00,P022,Lucy Rimberia,Z014,Exports,,Sudan,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST100446,Jextreem Logistics Co Limited,KPCCLNRS,KE,,KES,30D,Active,24943,Kim-Fay Professional,,Nairobi Central,,JEXTREEMLO,JEXTREEM LOGISTICS CO.LTD,,3C,Ngong Road,12.00,C967,Berna Piwang,Z003,Ngong,240-00200,Samima House-4Th Floor,,Back Order Allowed,jextreemcompanyltd@gmail.com,Open Item,,P051319416A,MONTHLY,False
False,CUST100448,Jimlizer Hotel Ltd,KPHOTEL,KE,,KES,30DS,Active,25067,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5G,Buru buru,"100,000.00",P505,Shirleen Chebet,Z005,Mombasa Road,70310-00400,Mumias South Road Buruburu,,Back Order Allowed,mwangistanley12@gmail.com,Open Item,,P051410217H,MONTHLY,
False,CUST100450,Jit Mart Ltd,KPREST,KE,,KES,30DS,Active,24676,Kim-Fay Professional,,Nairobi West,,JITMARTLTD,Jit Mart ltd,,1D,Westlands,"150,000.00",P505,Shirleen Chebet,Z001,Westlands,P.O Box 1250 - 00621,Kenrail Towers,,Back Order Allowed,accounts@mercado.co.ke,Open Item,,P051644233B,MONTHLY,
False,CUST100451,Job Cleaning Services Ltd,KPCCLNRS,KE,,KES,30D,Active,24488,Kim-Fay Professional,,Nairobi Central,,KPBASE,KP Base price,,2A,CBD,"50,000.00",P505,Shirleen Chebet,Z002,CBD,P.O. Box 74268 - 00100,10Th Floor,,Back Order Allowed,jobcleaningservices@yahoo.com,Open Item,,P051567759A,MONTHLY,
False,CUST100452,Jomatex Investments Limited,KPSERVICE,KE,,KES,30D,Active,25149,Kim-Fay Professional,,Nairobi Central,,KPBASE,KP Base price,,2A,CBD,2.00,P104,Irene Luketelo,Z002,CBD,P .O. BOX 723 -Nairobi Eastern00,Gatkim Building Ronald Ngala street,,Back Order Allowed,jomatexinvestmentsltd@gmail.com,Open Item,,P051622386L,MONTHLY,
False,CUST100454,Joystar Cereals Commodities Ltd,KPDIST,KE,,KES,30DS,Active,24244,Kim-Fay Professional,,Nairobi Central,,KPBASE,KP Base price,,2A,CBD,"500,000.00",BADDEBTPRO,Bad Debt Provision,Z002,CBD,P.O Box 7469-Nairobi,Crossroad View Hotel (Basement),,Back Order Allowed,husseinayot@gmail.com,Open Item,,,MONTHLY,
False,CUST100455,Juja Capital Hotel,KPREST,KE,,KES,30D,Inactive,23947,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,4A,Thika Town,1.00,BADDEBTPRO,Bad Debt Provision,Z004,Thika,P.O.Box 21067,Juja Capital Plaza,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST100456,Juja Road Fancy Store Ltd,KPDIST,KE,,KES,30D,Active,23734,Kim-Fay Professional,,Nairobi East,,KPDISTRIB,KP Distributors,,1F,Parklands,1.00,C967,Berna Piwang,Z001,Westlands,"BHANDERI RD,  OFF PRAMUKH SWAMI AVENUE",NEAR SHREE RAM MANDHIR OPP HIRA APARTMENTS,,Back Order Allowed,jujafancy@yahoo.co.uk,Open Item,,P000601403X,MONTHLY,
False,CUST100457,Jumbo Commodities Ltd,KPDIST,KE,,KES,CURRENT,Active,24456,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5P,Mombasa Road,2.00,P504,Diana Wendy,Z005,Mombasa Road,P.O. Box 18734 - 00500,Icd Road Opposite Wallstreet Godowns,,Back Order Allowed,info@jumbocomm.co.ke,Open Item,,P051320913J,MONTHLY,
False,CUST100459,Jupiter Real Ltd T/A Ibis Styles,KPHOTEL,KE,,KES,30DS,Active,24435,Kim-Fay Professional,,Nairobi West,,JUPITERREA,Jupiter Real Ltd,,1D,Westlands,"600,000.00",P096,Doreen Mugwika,Z001,Westlands,P.O. Box 14746-00800,Rhapta Road,,Back Order Allowed,hb65-gl4@accor.com,Open Item,,P051341250N,MONTHLY,
